evp_s0,evp_R,evp_d,evp_n,evp_eta,valid_x_end,valid_y_1,valid_y_2,valid_y_3,valid_y_4,valid_y_5,valid_y_6,valid_y_7,valid_y_8,valid_y_9,valid_y_10,valid_y_11,valid_y_12,valid_y_13,valid_y_14,valid_y_15,valid_y_16,valid_y_17,valid_y_18,valid_y_19,valid_y_20,valid_y_21,valid_y_22,valid_y_23,valid_y_24,valid_y_25,prd_x_end,prd_y_1,prd_y_2,prd_y_3,prd_y_4,prd_y_5,prd_y_6,prd_y_7,prd_y_8,prd_y_9,prd_y_10,prd_y_11,prd_y_12,prd_y_13,prd_y_14,prd_y_15,prd_y_16,prd_y_17,prd_y_18,prd_y_19,prd_y_20,prd_y_21,prd_y_22,prd_y_23,prd_y_24,prd_y_25
1.0,1.0,100.0,1.0,100.0,0.1537848605577697,1.1617999999999984,1.2875000000000016,1.3945999999999983,1.4860000000000022,1.5639000000000007,2.0052,2.010599999999999,2.012800000000002,2.0139999999999962,2.0145999999999966,2.0148,2.0149,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015,2.015,0.11173747782163954,0.15192775385117788,0.18943787043375057,0.20804283278920163,0.2771825587620606,1.6034992169341837,2.4951934770254742,2.525081047308072,2.5323258041976593,2.5804479213494824,2.6210020449828964,2.2647749256436347,2.2985432291937773,2.3350006660344347,2.3663105334711125,2.351442831957931,2.3605441569843606,2.398455328625152,2.4314756900780394,2.463595194678969,2.492895921519213,2.4928959222221505,2.4928959215639597,2.492895922577956,2.4928959219316518,2.492895921405817
199.99999999999983,1.0,0.10000000000000005,4.999999999999999,999.999999999999,0.20000000000000207,384.4100000000002,401.4500000000004,402.1399999999996,402.1399999999996,402.1399999999996,402.14999999999947,402.14999999999947,402.14999999999947,402.14999999999947,402.14999999999947,402.14999999999986,402.14999999999986,402.14999999999986,402.14999999999986,402.1599999999998,402.1599999999998,402.1599999999998,402.1599999999998,402.1599999999998,402.1599999999998,402.1599999999998,402.1599999999998,402.1599999999998,402.1599999999998,402.1599999999998,0.19827635518049172,160.8124342189836,220.95062464127398,277.53710467866614,348.29348525483664,492.1930132359207,438.81258240782955,441.8825644145584,446.7914312823648,452.37676392450464,457.2201403301163,426.77692994355886,430.5023408554214,434.37088481846155,437.58989786941027,440.4961292247644,440.2663184680888,442.5383739746033,445.3112212795478,447.51580722010874,449.6846763841208,449.6846764646819,449.68467638924966,449.6846765054575,449.68467643138865,449.68467637112377
499.99999999999943,1.0,100.0,10.0,999.999999999999,0.20000000000000207,504.3800000000008,837.2000000000011,994.7900000000011,997.6699999999981,997.9799999999992,998.5599999999982,998.5599999999982,998.5599999999982,998.5700000000012,998.5700000000012,998.5699999999991,998.5699999999991,998.5699999999991,998.5699999999991,998.5699999999991,998.5699999999991,998.5699999999991,998.5699999999991,998.5699999999991,998.5699999999991,998.5699999999991,998.5699999999991,998.5699999999991,998.5699999999991,998.5699999999991,0.2298677013989728,700.000070143385,947.6874502220182,1157.8578029236382,1231.5576117244468,1753.2781952432133,969.3561203500047,955.8932846124027,956.280650593278,961.3158485097331,966.7659473448999,923.2015962530064,926.0423681614403,931.0082567883329,934.7479160252457,943.8482274913223,950.2368274734652,959.0220133897295,962.2597614802769,963.6115425691304,965.6809440794879,965.6809439132164,965.6809440689024,965.6809438290601,965.6809439819327,965.6809441063093
499.99999999999943,1499.9999999999989,9.999999999999995,4.999999999999999,10000.0,0.20000000000000207,504.3800000000008,840.6099999999991,1342.0000000000016,1662.6999999999973,2070.299999999998,3049.699999999995,3141.4999999999927,3218.7999999999934,3295.099999999993,3364.399999999997,3422.599999999997,3480.099999999999,3528.3000000000015,3575.7999999999965,3615.699999999999,3654.8999999999965,3687.799999999995,3720.099999999993,3747.2999999999984,3773.899999999997,3773.899999999997,3773.899999999997,3773.899999999997,3773.899999999997,3773.899999999997,0.2129838273913763,775.7439043918466,1276.9976720071863,1638.8399719857614,2246.2376489340336,2652.7269850867083,3537.889033898573,3535.7785523819543,3525.7848785861074,3546.3386946012088,3548.841592129811,3350.924574690702,3362.31991173508,3372.2754820934288,3379.639717114491,3423.4337076222237,3451.403437094977,3491.805338054947,3497.4688965785717,3500.3876402566707,3503.5542237349623,3503.554223444405,3503.5542237164727,3503.55422329733,3503.5542235644857,3503.5542237818368
399.9999999999997,999.999999999999,100.0,4.999999999999999,10000.0,0.20000000000000207,504.3800000000008,840.5500000000002,1339.5000000000016,1653.3999999999958,2047.5000000000023,3405.5,3415.7000000000075,3419.199999999989,3420.5999999999963,3421.099999999994,3421.2999999999997,3421.399999999998,3421.399999999998,3421.399999999998,3421.399999999998,3421.399999999998,3421.399999999998,3421.399999999998,3421.399999999998,3421.399999999998,3421.399999999998,3421.399999999998,3421.399999999998,3421.399999999998,3421.399999999998,0.1761178899312081,342.02118711999594,511.7854615268628,619.7216118079094,722.603752967977,707.7671982371547,3691.325568452233,3649.296237033086,3643.168887665288,3647.8493451590866,3648.7727543839683,3504.483032686601,3503.7911447766473,3503.638389917248,3502.2463790768816,3576.740185726438,3593.720595967207,3611.590842630946,3608.660717205387,3601.7721842759447,3597.2636937593998,3597.2636935797027,3597.2636937479674,3597.26369348874,3597.2636936539734,3597.2636937884004
299.99999999999983,1499.9999999999989,0.10000000000000005,1.0,999.999999999999,0.20000000000000207,300.2899999999994,300.53000000000014,300.88999999999993,301.13000000000056,301.4899999999998,308.87000000000023,310.41000000000014,311.8299999999997,313.3700000000002,314.91000000000025,316.3299999999998,317.8699999999999,319.28,320.80999999999983,322.2299999999997,323.76,325.1700000000001,326.6899999999997,328.0999999999999,329.61999999999983,329.61999999999983,329.61999999999983,329.61999999999983,329.61999999999983,329.61999999999983,0.18905531361958672,150.7626214279595,179.62082592222964,176.33623573598965,188.94088969021195,213.82012320008658,293.132016985701,298.6017486418943,303.86266312086417,310.2344439409477,315.32580657553007,304.2484788295337,308.83124087666147,312.9653155796488,316.9993185765543,323.1699851304403,326.6675059735183,330.7384651576045,334.0976098884624,336.78051973942706,339.69801360994455,339.6980135777846,339.69801360789756,339.698013561507,339.69801359107595,339.6980136151327
199.99999999999983,1499.9999999999989,1.0,1.0,10.0,0.20000000000000207,202.15000000000026,204.51999999999975,208.05999999999975,210.4199999999994,213.94999999999948,285.1099999999996,299.58999999999975,312.83000000000015,327.03000000000065,341.08999999999963,353.9399999999998,367.71999999999986,380.32,393.83999999999975,406.18999999999994,419.4499999999998,431.5599999999996,444.5499999999996,456.42999999999967,469.1699999999999,469.1699999999999,469.1699999999999,469.1699999999999,469.1699999999999,469.1699999999999,0.20384589223789318,148.7971163613024,202.64119987756507,228.04996563901105,309.1184229703642,366.7825716861416,358.21850554555425,382.73015456927135,396.5240476584369,409.4914121380941,420.069250320638,400.2521023266459,409.32423358939855,417.33989255736293,424.9012944858968,425.8174392489179,426.78470355413293,431.13772205853013,437.25805057850016,442.6396456840327,447.9476392317794,447.9476392968386,447.94763923592245,447.94763932976826,447.94763926995375,447.94763922128453
1.0,999.999999999999,1.0,1.0,10.0,0.20000000000000207,3.373100000000002,4.954199999999992,7.3211999999999975,8.896099999999992,11.25400000000001,58.7490000000001,68.41700000000003,77.25299999999993,86.731,96.11199999999977,104.68999999999996,113.8899999999999,122.28999999999998,131.30999999999992,139.54999999999998,148.38999999999984,156.47999999999996,165.14000000000001,173.06999999999994,181.57000000000005,181.57000000000005,181.57000000000005,181.57000000000005,181.57000000000005,181.57000000000005,0.12955119154079836,16.338164099657767,16.320689634196402,13.034293406210693,12.359552944367726,9.88184395017249,119.8717384384413,122.84020606551893,126.29458553171314,129.56167101582105,132.33564424862888,129.73782224102982,132.20996345485358,134.17534151059579,136.2566540036441,141.30249339376218,142.67198418407128,143.72406881045367,145.4175260350213,146.80955981706236,148.35969640968682,148.35969641848467,148.35969641024707,148.3596964229377,148.3596964148492,148.3596964082676
399.9999999999997,499.99999999999943,0.10000000000000005,4.999999999999999,100.0,0.20000000000000207,417.73,420.31000000000006,420.4299999999992,420.50999999999954,420.6300000000004,423.08999999999895,423.6099999999999,424.0799999999991,424.5999999999996,425.10999999999996,425.57999999999936,426.08999999999975,426.5699999999997,427.0799999999999,427.5499999999996,428.05999999999983,428.52999999999975,429.03999999999974,429.5099999999994,430.0199999999996,430.0199999999996,430.0199999999996,430.0199999999996,430.0199999999996,430.0199999999996,0.2536810564006024,539.4738503994532,726.1471544377765,889.8431686959614,1068.3966713503603,1685.2085054641855,380.7417893552203,393.0921467114823,401.39458150827284,410.1641047011063,418.0295733344569,396.91278253352476,402.8267155668078,409.0867885163201,414.5863924661947,413.258383965096,414.8903869295522,419.60940796033697,424.21227945643096,427.88895005320177,431.6432679653873,431.64326794565767,431.6432679641307,431.6432679356715,431.6432679538126,431.64326796857006
100.0,999.999999999999,1.0,4.999999999999999,100.0,0.20000000000000207,122.00000000000004,123.59000000000015,125.9599999999998,127.52999999999967,129.89000000000007,177.4200000000001,187.08999999999995,195.93000000000038,205.41000000000008,214.79999999999978,223.37999999999982,232.57999999999996,240.9899999999999,250.0199999999999,258.26999999999987,267.1099999999999,275.1999999999997,283.86999999999995,291.79999999999995,300.2999999999999,300.2999999999999,300.2999999999999,300.2999999999999,300.2999999999999,300.2999999999999,0.19036399915195099,108.46158976053668,135.18410247087417,161.00894876767896,179.77719172562803,245.65206852354703,270.6494640555668,273.606968977517,278.4591253840044,282.5698957002541,286.8797635548685,271.07808662937657,273.8374297462788,276.8122201783444,279.3707273717523,281.39795793980744,280.8107232897934,281.57251639592437,283.71039813446095,285.32792296823254,287.02332436776874,287.02332441733444,287.0233243709247,287.0233244424228,287.0233243968519,287.0233243597727
499.99999999999943,1.0,9.999999999999995,1.0,10.0,0.20000000000000207,499.99999999999994,500.0199999999985,500.0399999999999,500.0599999999995,500.0800000000008,500.4400000000001,500.4899999999987,500.54000000000076,500.5899999999992,500.6299999999997,500.65999999999974,500.6899999999999,500.71999999999974,500.7499999999995,500.76999999999964,500.79999999999956,500.80999999999955,500.82999999999964,500.84999999999974,500.8599999999997,500.8599999999997,500.8599999999997,500.8599999999997,500.8599999999997,500.8599999999997,0.1625431088259366,27.402091957848572,38.37555232460304,50.94822233249026,74.10411483479145,80.25096466384166,353.697771008177,387.4682020522369,408.77859944759166,422.73152678404404,436.6558214687285,412.1425552373099,421.430517723793,429.79116235469627,437.2807011566679,433.36590976753166,425.3334933154115,422.32551953538626,427.95952749835993,432.95777742549836,437.6450512105623,437.64505149622477,437.6450512287515,437.6450516408098,437.6450513781711,437.6450511644812
399.9999999999997,1999.9999999999982,100.0,1.0,999.999999999999,0.20000000000000207,450.4899999999996,608.4699999999996,831.8599999999994,971.439999999998,1166.3000000000006,2384.3999999999915,2394.5,2397.999999999993,2399.399999999998,2399.8999999999983,2399.9999999999995,2400.0999999999976,2400.0999999999976,2400.0999999999976,2400.0999999999976,2400.0999999999976,2400.0999999999976,2400.0999999999976,2400.0999999999976,2400.0999999999976,2400.0999999999976,2400.0999999999976,2400.0999999999976,2400.0999999999976,2400.0999999999976,0.18521011634151283,448.15120615722117,556.002954854278,544.0873135806534,494.98525428740857,410.85218418253146,2133.64785309291,2172.1672672675995,2208.0788992600646,2238.9779002018677,2269.5661931251893,2286.8190373527586,2305.800987802746,2324.026755758007,2342.3993883694084,2398.502426542465,2426.2722796067724,2448.6091772322293,2461.197155813342,2466.9670217220187,2476.82358399097,2476.823583121236,2476.823583935603,2476.8235826810355,2476.8235834806774,2476.8235841312703
299.99999999999983,1499.9999999999989,0.10000000000000005,4.999999999999999,10.0,0.003187250996015939,1e-10,1e-10,1e-10,1e-10,1e-10,168.12999999999968,168.12999999999968,301.5300000000003,301.5300000000003,301.5300000000003,301.5299999999997,301.5299999999997,304.53999999999996,304.53999999999996,304.53999999999996,304.53999999999996,304.53999999999996,304.73999999999995,304.73999999999995,304.73999999999995,304.73999999999995,304.73999999999995,304.73999999999995,304.73999999999995,304.73999999999995,0.0030861817151919425,4.059186660789764e-10,4.2645593428314603e-10,8.21320000402375e-10,1.5803740955508201e-09,1.8498616016957061e-09,177.87816589178618,195.20012994456442,207.63705022863422,209.51471170194174,214.83155381571126,244.33453650001798,245.43322289567493,247.18727329576976,247.8443086813351,279.21342614014407,300.26983265349105,315.61543190894105,316.5992786144087,317.4617062781987,317.8009594349854,317.80095943569575,317.8009594350305,317.8009594360558,317.8009594354026,317.80095943486936
399.9999999999997,1.0,0.10000000000000005,1.0,10000.0,0.20000000000000207,400.9200000000001,401.49999999999943,401.49999999999943,401.49999999999943,401.49999999999943,401.50999999999914,401.50999999999914,401.50999999999914,401.50999999999914,401.50999999999914,401.50999999999954,401.50999999999954,401.50999999999954,401.50999999999954,401.50999999999954,401.5199999999998,401.5199999999998,401.5199999999998,401.5199999999998,401.5199999999998,401.5199999999998,401.5199999999998,401.5199999999998,401.5199999999998,401.5199999999998,0.19765483051823368,133.84091731457335,191.6941842741319,236.58037343670247,335.96704289356796,470.2620965660064,372.5281954284062,380.41908632240717,385.8224611540439,392.84333597770114,397.7369440860513,367.78914296793766,372.6440139626079,376.98894397395907,380.8392973002843,383.2970090941875,383.8393512534908,387.1297243566906,390.44863558020245,393.4354933606296,396.2244144712885,396.2244145644086,396.22441447721764,396.2244146115401,396.2244145259256,396.2244144562664
299.99999999999983,999.999999999999,1.0,1.0,999.999999999999,0.20000000000000207,301.1100000000001,302.69999999999965,305.0699999999993,306.6400000000002,309.0000000000006,356.5700000000004,366.25000000000034,375.0999999999994,384.58999999999935,393.9799999999998,402.56999999999965,411.7799999999995,420.1999999999996,429.2299999999999,437.47999999999985,446.3399999999995,454.4299999999997,463.10999999999956,471.03999999999945,479.55999999999955,479.55999999999955,479.55999999999955,479.55999999999955,479.55999999999955,479.55999999999955,0.19023019025435295,213.81522877172418,251.92386217904752,239.88695744314012,240.34573674410075,253.66545930390112,429.2557400594752,435.3793199984775,442.12451428646983,450.52473707207054,457.3615252524322,446.89007238311183,452.87371767110653,458.3281551348787,463.7380820918672,474.23245977859057,480.53873556869354,486.9051357145731,491.3230397608919,494.6176744606655,498.42680359054003,498.4268034848732,498.42680358381295,498.42680343139114,498.426803528543,498.4268036075859
199.99999999999983,1.0,100.0,10.0,10.0,0.0007968127490039845,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,168.12999999999985,168.12999999999985,168.12999999999985,168.12999999999985,168.12999999999985,168.12999999999985,168.12999999999985,168.12999999999985,168.12999999999985,168.12999999999985,168.12999999999985,168.12999999999985,168.12999999999985,168.12999999999985,168.12999999999985,0.002894025111441763,1.9468443653289806e-08,1.9570928472334348e-08,2.2171073490107114e-08,2.4396454850896332e-08,2.7380741877775382e-08,2.7387659248381868e-05,2.7180598149335527e-05,2.7295131425242802e-05,2.7185035616530638e-05,2.721067736825425e-05,169.58065884643142,168.99246609184965,168.87923962421144,168.4962887781733,178.26037830158293,181.7096287831944,184.54700288853462,184.3395036410548,183.97224230072754,183.63648054790426,183.636480531177,183.63648054683938,183.63648052271103,183.63648053808987,183.63648055060207
299.99999999999983,499.99999999999943,0.10000000000000005,1.0,10000.0,0.20000000000000207,301.5399999999993,301.6300000000003,301.74999999999955,301.82999999999987,301.9500000000005,304.41000000000065,304.91999999999956,305.39999999999986,305.9099999999998,306.42000000000047,306.8999999999998,307.40999999999974,307.87999999999994,308.3899999999998,308.85999999999973,309.36999999999966,309.84,310.34999999999985,310.8199999999998,311.32999999999964,311.32999999999964,311.32999999999964,311.32999999999964,311.32999999999964,311.32999999999964,0.18259338694727034,129.43229717253854,163.78121519554483,163.87848146820326,196.21864131223245,235.546777455322,295.06629252262246,294.39674925781554,295.72507190271875,300.33665237086643,302.8151034449032,285.53714590103306,289.0035320877553,291.8471308319646,294.67130896044466,302.03913520147677,306.1872943307638,310.82679792313877,313.31911890299403,315.45506797968665,317.67676384948794,317.6767638371281,317.67676384870185,317.6767638308723,317.67676384223716,317.6767638514822
299.99999999999983,1999.9999999999982,9.999999999999995,1.0,10000.0,0.20000000000000207,318.86999999999944,347.56999999999977,389.8899999999992,417.6399999999989,458.5599999999993,1140.0999999999974,1249.0000000000005,1340.8000000000004,1431.5999999999972,1514.0999999999974,1583.4999999999989,1652.0999999999983,1709.6999999999982,1766.4999999999993,1814.1999999999991,1861.0999999999997,1900.5999999999983,1939.299999999998,1971.8999999999992,2003.7999999999984,2003.7999999999984,2003.7999999999984,2003.7999999999984,2003.7999999999984,2003.7999999999984,0.1899934318844734,299.1559234037964,424.1038075873787,477.2981420306911,575.9484434372202,606.7179053270788,1413.8339598951184,1432.1410867176526,1445.5054847338104,1464.295314436442,1477.0962275179065,1417.9266496852565,1430.1533066154718,1440.6816165689213,1450.5404213201696,1475.690124927694,1487.2978979147858,1502.203540507914,1509.8701992994875,1515.3995807010133,1521.5825986456446,1521.582598547422,1521.5825986393975,1521.5825984977096,1521.5825985880217,1521.5825986614882
100.0,1.0,1.0,10.0,999.999999999999,0.20000000000000207,489.6900000000001,590.3699999999997,597.4799999999996,597.5699999999991,597.5699999999991,597.6199999999998,597.6300000000003,597.6399999999995,597.6499999999993,597.659999999999,597.6699999999994,597.6799999999995,597.6799999999995,597.6899999999997,597.6999999999994,597.7099999999996,597.7199999999996,597.7299999999999,597.7399999999999,597.7399999999999,597.7399999999999,597.7399999999999,597.7399999999999,597.7399999999999,597.7399999999999,0.2155834136680635,312.47314418554623,438.9102655422858,585.0962043389803,700.747744979676,1074.2114968296298,651.7111964163013,647.1343389588154,650.1019892863657,654.3491438957323,658.9651956702772,615.8576238109534,618.4132365821054,622.1987494506072,624.8640782287742,627.3475024927409,626.7724404461002,629.5542529913718,631.9756564710636,633.4870375332227,635.072304185665,635.0723042488225,635.0723041896866,635.0723042807904,635.0723042227214,635.0723041754766
